Size,Site Name(참고용),구분,Team,Customer,Country,사업,IDM/Foundry,Device,Grade,Grade1,Grade2,본사,Supplier,Usage [2018],,,,,,,,,,,,Usage [2019],,,,,,,,,,,,Usage [2020],,,,,,,,,,,,Usage [2021],,,,,,,,,,,,Usage [2022],,,,,,,,,,,,Usage [2023],,,,,,,,,,,,Usage [2024],,,,,,,,,,,,Usage [2024]
300mm,Samsung(China)_SCS,국내,LC영업팀,SEC,China,Test,IDM,Test,PW,Test,Test,Korea,AST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
300mm,Samsung(China)_SCS,국내,LC영업팀,SEC,China,Test,IDM,Test,PW,Test,Test,Korea,Zhonghuan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
300mm,Samsung(China)_SCS,국내,LC영업팀,SEC,China,Test,IDM,Test,PW,Test,Test,Korea,Subtotal,12.0,12.0,12.0,10.2,19.5,9.6,8.7,10.3,8.9,10.7,9.0,10.1,11.4,7.7,6.1,8.1,2.1,7.1,9.5,14.1,17.4,8.1,14.4,10.0,23.1,5.6,9.4,12.7,16.8,13.9,16.4,11.9,9.1,9.0,9.0,8.9,16.8,16.8,16.0,20.6,15.4,13.2,18.2,16.5,16.5,16.5,14.9,23.2,3.0,12.3,16.8,15.9,14.4,17.4,16.2,17.3,13.0,13.2,15.3,18.3,16.2,15.9,16.9,12.6,14.8,12.9,13.3,12.6,14.2,0.3,0.7,0.3,0.7,6.4,3.0,0.9,0.0,0.6,2.1,2.7,3.9,6.3,9.3,8.1,
300mm,SAS,국내,LC영업팀,SEC,USA,비메모리,Foundry,비메모리,EPI,EPI,Epitaxial,Korea,SK,47.0,47.0,47.0,47.0,47.0,47.0,47.0,42.0,42.0,42.0,42.0,42.0,41.0,41.0,41.0,38.0,38.0,38.0,45.0,70.0,69.0,62.7,51.9,58.8,64.6,46.4,52.3,44.7,26.4,28.5,57.4,50.8,51.0,45.8,47.0,45.4,32.0,32.0,28.8,32.4,34.4,35.7,38.8,45.6,33.0,33.0,33.0,48.7,42.0,34.1,45.0,39.3,42.8,43.7,55.0,48.5,46.5,35.8,36.0,33.1,41.5,23.9,30.0,38.6,36.0,37.4,19.3,42.5,1.7,8.3,21.1,10.8,18.3,23.3,31.9,29.3,26.5,18.5,18.5,16.6,12.4,12.7,13.9,17.9,
300mm,SAS,국내,LC영업팀,SEC,USA,비메모리,Foundry,비메모리,EPI,EPI,Epitaxial,Korea,S1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
300mm,SAS,국내,LC영업팀,SEC,USA,비메모리,Foundry,비메모리,EPI,EPI,Epitaxial,Korea,S2,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,38.0,38.0,38.0,34.0,34.0,34.0,32.0,32.0,32.0,35.7,15.7,9.2,29.0,32.0,30.0,32.4,24.9,27.2,39.0,34.0,32.0,24.0,24.0,35.0,36.0,36.0,27.2,36.0,36.0,21.0,34.0,30.7,46.5,38.8,38.9,33.0,33.0,33.0,29.0,29.0,42.5,42.8,40.2,21.9,35.0,42.1,50.0,43.3,53.5,47.2,40.3,43.1,34.3,43.3,43.3,53.0,26.7,41.1,39.0,39.6,19.4,20.7,15.9,26.4,31.5,35.6,34.4,29.7,26.0,26.1,21.4,15.3,16.7,15.8,22.9,
300mm,SAS,국내,LC영업팀,SEC,USA,비메모리,Foundry,비메모리,EPI,EPI,Epitaxial,Korea,S3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
300mm,SAS,국내,LC영업팀,SEC,USA,비메모리,Foundry,비메모리,EPI,EPI,Epitaxial,Korea,S4,3.0,3.0,3.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,4.0,4.0,0.0,0.0,0.0,3.0,3.0,3.0,2.3,2.0,2.0,0.0,2.0,2.0,10.0,8.0,5.0,0.0,25.0,12.0,15.0,18.0,11.0,18.0,10.0,20.0,25.0,25.0,12.0,20.0,25.0,13.0,20.0,20.0,27.0,27.0,27.0,20.0,26.0,21.0,23.3,26.7,23.0,7.8,11.2,8.8,3.8,15.0,15.0,15.0,15.0,15.0,15.0,10.0,11.8,11.8,11.8,11.8,11.8,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
300mm,SAS,국내,LC영업팀,SEC,USA,비메모리,Foundry,비메모리,EPI,EPI,Epitaxial,Korea,Others,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
300mm,SAS,국내,LC영업팀,SEC,USA,비메모리,Foundry,비메모리,EPI,EPI,Epitaxial,Korea,Zing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
300mm,SAS,국내,LC영업팀,SEC,USA,비메모리,Foundry,비메모리,EPI,EPI,Epitaxial,Korea,Eswin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
300mm,SAS,국내,LC영업팀,SEC,USA,비메모리,Foundry,비메모리,EPI,EPI,Epitaxial,Korea,AST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
300mm,SAS,국내,LC영업팀,SEC,USA,비메모리,Foundry,비메모리,EPI,EPI,Epitaxial,Korea,Zhonghuan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
300mm,SAS,국내,LC영업팀,SEC,USA,비메모리,Foundry,비메모리,EPI,EPI,Epitaxial,Korea,Subtotal,90.0,90.0,90.0,87.0,87.0,87.0,87.0,87.0,87.0,84.0,84.0,84.0,75.0,75.0,75.0,73.0,73.0,73.0,83.0,87.7,80.2,91.7,85.9,90.8,107.0,79.3,84.5,83.7,85.4,72.5,96.3,92.8,97.0,99.8,93.0,92.6,93.0,93.0,61.8,86.4,90.1,95.2,97.6,104.5,93.0,93.0,93.0,97.7,97.0,97.6,111.1,106.2,87.7,86.4,108.3,107.3,93.5,104.3,98.2,88.4,99.6,73.2,88.3,91.8,100.8,76.0,72.2,93.3,53.1,39.5,41.8,26.7,44.7,54.8,67.6,63.6,56.2,44.5,44.6,37.9,27.7,29.4,29.7,40.9,
